nama_wilayah,tipe_wilayah,kode_wilayah,tahun,dbh_pajak,dbh_sda,dbh_lainnya,dau_block_grant,dau_earmark,dak_fisik,dak_nonfisik,hibah,did_reguler,dana_desa
Kota Magelang,Kota,31744116140,2017,29182440794,1608459052,0,440041244000,0,50074963597,36389052726,0,47039466000,0
Kota Magelang,Kota,31744116140,2018,23082924075,1340170369,0,440041244000,0,61667899074,44323403735,0,18250000000,0
Kota Magelang,Kota,31744116140,2019,30196450259,1526480533,0,457656738000,0,56069173360,45683937213,0,42396139000,0
Kota Magelang,Kota,31744116140,2020,26735746466,1782156584,0,416722396000,0,26560127106,55477716540,0,57423984000,0
Kota Magelang,Kota,31744116140,2021,32625283982,2406347875,0,409629499000,0,39197963778,49035362000,0,63685699000,0
Kota Magelang,Kota,31744116140,2022,32696539215,3335415169,0,409629499000,0,25171147048,63770043978,0,17049883000,0
Kota Magelang,Kota,31744116140,2023,32442193000,1606836000,0,379905535000,50796962000,35795497981,70583860840,1992203000,52522739000,0
Kota Magelang,Kota,31744116140,2024,25308720000,1370677000,0,413489458000,39755185000,42314846771,71118784716,0,16270817000,0
Kota Pekalongan,Kota,31744116140,2014,27031160423,1193518447,0,412871094000,0,34173710000,0,0,0,0
Kota Pekalongan,Kota,31744116140,2015,23504861950,988786715,0,421276527000,0,45408120000,0,0,0,0
Kota Pekalongan,Kota,31744116140,2016,31043701545,1375719542,0,457085256000,0,65423372949,43989296205,0,0,0
Kota Pekalongan,Kota,31744116140,2017,31518073420,1608459052,0,449055738000,0,42174307929,66819751730,0,50613219000,0
Kota Pekalongan,Kota,31744116140,2018,25352861062,1340170369,0,449055738000,0,41768518285,68862507142,0,33250000000,0
Kota Pekalongan,Kota,31744116140,2019,19010431109,1526480533,0,475842089000,0,49033606513,67802194900,0,33260942000,0
Kota Pekalongan,Kota,31744116140,2020,27429850225,1782152053,0,433354907000,0,29388599718,76769918909,0,58355913000,0
Kota Pekalongan,Kota,31744116140,2021,33085652900,2408194037,0,426399738000,0,52971506952,76187414000,0,21529525000,0
Kota Pekalongan,Kota,31744116140,2022,34446320532,3335415169,0,426399738000,0,60106965509,98516984624,0,4696260000,0
Kota Pekalongan,Kota,31744116140,2023,33102950000,1707380000,0,371352004000,79848060000,52410414846,111663146683,1788000000,21278579000,0
Kota Pekalongan,Kota,31744116140,2024,26625499000,1407459000,0,428386050000,48044536000,33996599527,104407117198,0,6040112000,0
Kota Salatiga,Kota,31744116140,2014,25436151368,1193518447,0,399083343000,0,24042788000,0,0,0,0
Kota Salatiga,Kota,31744116140,2015,20836500200,988786715,0,400176755000,0,33981288000,0,0,0,0
Kota Salatiga,Kota,31744116140,2016,28992546550,1375719542,0,456079561000,0,42940292000,41603492202,0,35444567000,0
Kota Salatiga,Kota,31744116140,2017,28685972117,1608459052,0,448067710000,0,71044632429,48527555215,0,0,0
Kota Salatiga,Kota,31744116140,2018,23076286894,1341711048,0,448067710000,0,36496665119,52030554635,0,38500000000,0
Kota Salatiga,Kota,31744116140,2019,18447394159,1577234972,0,469967335000,0,30108975225,52766516660,0,37543129000,0
Kota Salatiga,Kota,31744116140,2020,25031980995,1775308465,0,425080208000,0,16628006950,55506439818,0,68096041000,0
Kota Salatiga,Kota,31744116140,2021,33027359714,2415605389,0,418013566000,0,28361417546,56191118000,0,47151521000,0
Kota Salatiga,Kota,31744116140,2022,32721918613,3340952497,0,418013566000,0,26215877223,76370294203,0,52018907000,0
Kota Salatiga,Kota,31744116140,2023,31230717000,1628787000,0,389689879000,51157108000,23286747059,83211231456,0,49138845000,0
Kota Salatiga,Kota,31744116140,2024,24500288000,1354574000,0,423742150000,39986230299,33113491141,87612338193,0,33500801000,0
Kota Semarang,Kota,31744116140,2014,138152748383,3031059126,0,1104739473000,0,29236965000,0,0,0,0
Kota Semarang,Kota,31744116140,2015,95124155500,1738332174,0,1126847634000,0,46661150000,0,0,20730023000,0
Kota Semarang,Kota,31744116140,2016,183146706251,2822937286,0,1211708204000,0,64575055970,182311691000,0,0,0
Kota Semarang,Kota,31744116140,2017,206849167039,2029763333,0,1190422387000,0,57527145279,216847994116,0,0,0
Kota Semarang,Kota,31744116140,2018,167389857870,1394502004,0,1190422387000,0,79584094202,250446610715,0,60250000000,0
Kota Semarang,Kota,31744116140,2019,138003031703,5738169858,0,1317685763000,0,66111839104,245342802235,0,83443826000,0
Kota Semarang,Kota,31744116140,2020,161783687102,1989102552,0,1183614821000,0,84623543225,246185642667,0,114971389000,0
Kota Semarang,Kota,31744116140,2021,219625361343,2498938927,0,1167622970000,0,87398229538,240384711654,0,64614342000,0
Kota Semarang,Kota,31744116140,2022,207842590523,3276287549,0,1167622970000,0,50558597601,399617427922,0,54251362000,0
Kota Semarang,Kota,31744116140,2023,213191661000,1893941000,0,1095367636000,113122138000,66329848159,434498277036,0,14615779000,0
Kota Semarang,Kota,31744116140,2024,183074999000,1510548000,0,1212016110000,65384302000,14632547321,461400265179,0,30953583000,0
Kota Surakarta,Kota,31744116140,2014,42724856016,1193518447,0,710803934000,0,43848110000,0,0,24840490000,0
Kota Surakarta,Kota,31744116140,2015,37688676750,988786715,0,713300856000,0,3750100000,0,0,25350120000,0
Kota Surakarta,Kota,31744116140,2016,64520062133,1375719542,0,841536122000,0,44659912000,152066533000,0,5000000000,0
Kota Surakarta,Kota,31744116140,2017,65582189337,1608459052,0,826753038000,0,59344093601,111462038349,0,51871631000,0
Kota Surakarta,Kota,31744116140,2018,46173154688,1340170369,0,826753038000,0,67289220399,149531953210,0,33250000000,0
Kota Surakarta,Kota,31744116140,2019,34799713928,2095706533,0,879123635000,0,59136531011,141762990260,0,46763298000,0
Kota Surakarta,Kota,31744116140,2020,58802512814,1782152053,0,794665771000,0,39546926738,153983910403,0,61860673000,0
Kota Surakarta,Kota,31744116140,2021,67161866985,2406347875,0,781825148000,0,77619010801,144498521480,0,78136398000,0
Kota Surakarta,Kota,31744116140,2022,59924331885,3335415169,0,781825148000,0,114728540990,213686399743,0,30558815000,0
Kota Surakarta,Kota,31744116140,2023,66395010000,1606857000,0,689737973000,119451055000,16412444897,214380225977,900000000,0,0
Kota Surakarta,Kota,31744116140,2024,47412433000,1340727000,0,785931006000,88894352108,61874939100,222433238988,6000000000,7024757000,0
Kota Tegal,Kota,31744116140,2014,22697569784,1193518447,0,390732536000,0,22933763000,0,0,0,0
Kota Tegal,Kota,31744116140,2015,20008679550,988786715,0,405831088000,0,74377832000,0,0,0,0
Kota Tegal,Kota,31744116140,2016,30519563337,1375719542,0,490772001000,0,100530456407,65799045318,0,0,0
Kota Tegal,Kota,31744116140,2017,34933087822,1608459052,0,482150715000,0,64232219095,69371015048,0,0,0
Kota Tegal,Kota,31744116140,2018,24231303479,1340170369,0,482150715000,0,22259523698,72585546823,0,0,0
Kota Tegal,Kota,31744116140,2019,18794706946,6730673233,0,506021129000,0,53354324988,67825543220,0,0,0
Kota Tegal,Kota,31744116140,2020,28369877811,1782152053,0,458758336000,0,66435320187,69635360763,0,24817556000,0
Kota Tegal,Kota,31744116140,2021,34960274218,2406347875,0,451704750000,0,37547876158,74082096000,0,19587765000,0
Kota Tegal,Kota,31744116140,2022,34556148021,3335415169,0,451704750000,0,42375439611,95610967484,0,9097912000,0
Kota Tegal,Kota,31744116140,2023,33243281000,1731665000,0,333772861000,139547235000,22617077830,109029013623,0,0,0
Kota Tegal,Kota,31744116140,2024,25919279000,1457089000,0,449456971000,46408321000,15639770171,110620740130,0,13119411000,0
Kota Yogyakarta,Kota,31744116140,2014,43589445631,384280433,0,618742352000,0,2249900000,0,0,24187647000,0
Kota Yogyakarta,Kota,31744116140,2015,32912526850,707111481,0,622365351000,0,2342700000,0,0,0,0
Kota Yogyakarta,Kota,31744116140,2016,53054808949,493737869,0,670278830000,0,49976329000,101664951000,0,40424864000,0
Kota Yogyakarta,Kota,31744116140,2017,55008136785,759221990,0,658504186000,0,64760068934,71424082039,0,7500000000,0
Kota Yogyakarta,Kota,31744116140,2018,45964767849,713611848,0,658504186000,0,59044361492,103479528556,0,42500000000,0
Kota Yogyakarta,Kota,31744116140,2019,42409807006,1296189945,0,700372564000,0,49435128281,102270097280,0,35760859000,0
Kota Yogyakarta,Kota,31744116140,2020,52831131095,824983705,0,627247170000,0,42628557012,103902055772,0,83457615000,0
Kota Yogyakarta,Kota,31744116140,2021,65886002811,1774353653,0,617524294000,0,36468809740,102388860520,0,72692053000,0
Kota Yogyakarta,Kota,31744116140,2022,62547079563,2243417233,0,617524294000,0,78219658794,152755512569,0,73496525000,0
Kota Yogyakarta,Kota,31744116140,2023,58116229930,1282725000,0,549695506000,91581539000,13825807247,158653692760,0,82504747000,0
Kota Yogyakarta,Kota,31744116140,2024,43125615000,1104973000,0,609500144000,64420717000,45033949392,165618590212,1336000000,53929174000,0
Kota Blitar,Kota,31744116140,2014,32381293734,21424462494,0,392221911000,0,23097660000,0,0,0,0
Kota Blitar,Kota,31744116140,2015,25657434000,23946332783,0,400654035000,0,33381736000,0,0,3000000000,0
Kota Blitar,Kota,31744116140,2016,36515412024,22775645376,0,428743959000,0,87870678119,49520420000,0,5000000000,0
Kota Blitar,Kota,31744116140,2017,37968422738,26513181125,0,421212306000,0,56005704091,34995745076,0,7500000000,0
Kota Blitar,Kota,31744116140,2018,33311778801,67464332495,0,421212306000,0,54970338080,49575962546,0,13000000000,0
Kota Blitar,Kota,31744116140,2019,41187428536,61839894398,0,440564006000,0,35013276203,52044067325,0,51430800000,0
Kota Blitar,Kota,31744116140,2020,36012047175,45729200381,0,400918516000,0,29818682165,49257838350,0,56837217000,0
Kota Blitar,Kota,31744116140,2021,49598032687,64065057088,0,393968854000,0,28333707798,50776838499,0,36309878000,0
Kota Blitar,Kota,31744116140,2022,53510492925,88216662851,0,393968854000,0,18028861209,61837390697,0,56255400000,0
Kota Blitar,Kota,31744116140,2023,55597760000,49770631000,0,361178529000,56277984000,9770554691,68710251995,0,53546779000,0
Kota Blitar,Kota,31744116140,2024,45882068000,29186422000,0,398418242000,44820570000,26140002027,62800101222,0,32033190000,0
Kota Kediri,Kota,31744116140,2014,96753312439,21424462494,0,634351539000,0,26235240000,0,0,0,0
Kota Kediri,Kota,31744116140,2015,88258966200,23946332783,0,634461169000,0,27423652000,0,0,0,0
Kota Kediri,Kota,31744116140,2016,108801902721,22775645376,0,617780644000,0,42135318000,57215278000,0,5000000000,0
Kota Kediri,Kota,31744116140,2017,97314037368,26513181125,0,606928225000,0,55120446171,68547295635,0,7500000000,0
Kota Kediri,Kota,31744116140,2018,94899202893,67464332495,0,606928225000,0,35104744926,76216746557,0,18250000000,0
Kota Kediri,Kota,31744116140,2019,40173482855,61728723198,0,641421550000,0,49262031208,73569965555,0,31846958000,0
Kota Kediri,Kota,31744116140,2020,94585606982,45729200381,0,579131566000,0,39291622283,98644361805,0,40907528000,0
Kota Kediri,Kota,31744116140,2021,127407608029,64065057088,0,569724453000,0,36347142036,75777809325,0,46996613000,0
Kota Kediri,Kota,31744116140,2022,234950575208,88216662851,0,569724453000,0,24256720743,105805212532,0,27517079000,0
Kota Kediri,Kota,31744116140,2023,216320097000,49734945000,0,508122198000,88446497000,19862225972,108367097229,0,6772434000,0
Kota Kediri,Kota,31744116140,2024,177643955000,29113833000,0,552265316000,68066779230,18670335386,109379826864,0,8332992000,0
Kota Madiun,Kota,31744116140,2014,40793760331,21424462494,0,511089913000,0,31922300000,0,0,0,0
Kota Madiun,Kota,31744116140,2015,28483394650,23946332783,0,509817165000,0,39864456000,0,0,18568418000,0
Kota Madiun,Kota,31744116140,2016,47518045772,22775645376,0,511375289000,0,77089698356,64143790000,0,40996233000,0
Kota Madiun,Kota,31744116140,2017,43781969024,26513181125,0,502392070000,0,27276939750,49990483110,0,7500000000,0
Kota Madiun,Kota,31744116140,2018,38509944853,67464332495,0,502392070000,0,0,70689542010,0,0,0
Kota Madiun,Kota,31744116140,2019,70091690546,61728723198,0,529911100000,0,13420729349,65368712120,0,55542726000,0
Kota Madiun,Kota,31744116140,2020,42416133186,45729684314,0,473852439000,0,5439016168,67826668343,0,73313029000,0
Kota Madiun,Kota,31744116140,2021,56427933342,64064999969,0,465495171000,0,6518326644,68195137000,0,53024863000,0
Kota Madiun,Kota,31744116140,2022,57844077496,88216662851,0,465495171000,0,2798929994,76960476890,0,28870790000,0
Kota Madiun,Kota,31744116140,2023,60781985730,49084431000,0,425704167000,61584107000,5699869054,86193862816,0,74714922000,0
Kota Madiun,Kota,31744116140,2024,53604121000,28456613000,0,471940090000,37370695281,29693124361,88438051227,0,49368525000,0
Kota Malang,Kota,31744116140,2014,78642852532,21424462494,0,808447825000,0,31304060000,0,0,27655721000,0
Kota Malang,Kota,31744116140,2015,63068789000,23946332783,0,818758893000,0,20590560000,0,0,21698151000,0
Kota Malang,Kota,31744116140,2016,93614684278,22776258976,0,859678208000,0,32480193000,62333634000,0,5000000000,0
Kota Malang,Kota,31744116140,2017,96050357605,26513181125,0,844576426000,0,76393995589,140064590976,0,7500000000,0
Kota Malang,Kota,31744116140,2018,84895861598,67464332495,0,844576426000,0,35225633359,149226827826,0,25500000000,0
Kota Malang,Kota,31744116140,2019,76494164926,61728723198,0,891626859000,0,43940137786,146277700340,0,73871078000,0
Kota Malang,Kota,31744116140,2020,88171639950,45729200395,0,805071632000,0,18486212265,146318378284,0,73440909000,0
Kota Malang,Kota,31744116140,2021,118231086771,64065057088,0,792693133000,0,25242856510,152513880000,0,78789402000,0
Kota Malang,Kota,31744116140,2022,118202052139,88216662851,0,792693133000,0,13614853380,217222160500,0,40048548000,0
Kota Malang,Kota,31744116140,2023,131184635000,48997561000,0,728339369000,98425554000,15967259384,236209303697,0,22160938000,0
Kota Malang,Kota,31744116140,2024,105370394000,28332935000,0,775989615000,97140428000,19491399333,237106924518,0,21046971000,0
Kota Mojokerto,Kota,31744116140,2014,18222289356,21424279953,0,380779789000,0,18556553000,0,0,23161017000,0
Kota Mojokerto,Kota,31744116140,2015,27047271500,23945726291,0,382373637000,0,24089454000,0,0,24927681000,0
Kota Mojokerto,Kota,31744116140,2016,36906139152,22775645376,0,397094498000,0,78304531000,25189525000,0,39892900000,0
Kota Mojokerto,Kota,31744116140,2017,37984114132,26513191114,0,390118825000,0,41068888060,37703059206,0,7500000000,0
Kota Mojokerto,Kota,31744116140,2018,32470027681,67464332495,0,390118825000,0,32514880013,41759992652,0,66750000000,0
Kota Mojokerto,Kota,31744116140,2019,49233182942,61728723198,0,414331667000,0,22360824884,41071982400,0,34465714000,0
Kota Mojokerto,Kota,31744116140,2020,38925260020,45729200381,0,373898704000,0,31133564930,56090263156,0,28495701000,0
Kota Mojokerto,Kota,31744116140,2021,49198759131,64065057088,0,367576298000,0,30926944403,40947656645,0,53916856000,0
Kota Mojokerto,Kota,31744116140,2022,51175735779,88216662851,0,367576298000,0,17820615622,59381130186,0,30946546000,0
Kota Mojokerto,Kota,31744116140,2023,57398184910,48988706000,0,351560603000,38907874000,59676281059,69028074410,0,36545526000,0
Kota Mojokerto,Kota,31744116140,2024,46574043000,28367230000,0,370823379000,42210649236,34726487346,63699991844,0,35132412000,0
Kota Pasuruan,Kota,31744116140,2014,31166684883,21424462494,0,391843124000,0,28041850000,0,0,0,0
Kota Pasuruan,Kota,31744116140,2015,28384779450,23946332783,0,399095322000,0,32176832000,0,0,0,0
Kota Pasuruan,Kota,31744116140,2016,35650081036,22775645376,0,432090225000,0,54065378000,38131520895,0,0,0
Kota Pasuruan,Kota,31744116140,2017,33846341390,26513181125,0,424499789000,0,32425671000,47976390490,0,44572977000,0
Kota Pasuruan,Kota,31744116140,2018,33670046480,67464332495,0,424499789000,0,73545784278,50808580078,0,4000000000,0
Kota Pasuruan,Kota,31744116140,2019,49425999693,61728723198,0,447605818000,0,30023237733,52145484230,0,14879994000,0
Kota Pasuruan,Kota,31744116140,2020,39815751344,45729200381,0,403909797000,0,15557971242,56081860210,0,8271704000,0
Kota Pasuruan,Kota,31744116140,2021,48140095478,64065057088,0,403383780000,0,21742825222,51337967000,0,0,0
Kota Pasuruan,Kota,31744116140,2022,53217302926,88216662851,0,403383780000,0,33551889313,74756394823,0,18008742000,0
Kota Pasuruan,Kota,31744116140,2023,52793184790,49021872000,0,324434195000,102868153000,34244880377,87318152879,222000000,15680060000,0
Kota Pasuruan,Kota,31744116140,2024,46459897000,28367981000,0,390429094000,59134008233,35752433016,78580326035,0,11347844000,0
Kota Probolinggo,Kota,31744116140,2014,32598097205,21424462494,0,454208196000,0,24483458000,0,0,21943361000,0
Kota Probolinggo,Kota,31744116140,2015,29407899800,23946332783,0,463649666000,0,38181304000,0,0,21354402000,0
Kota Probolinggo,Kota,31744116140,2016,51150623584,22775645376,0,470212966000,0,34261656000,49527632500,0,33484181000,0
Kota Probolinggo,Kota,31744116140,2017,41767663216,26513181125,0,461952836000,0,55949045098,53376637945,0,0,0
Kota Probolinggo,Kota,31744116140,2018,35896036763,67464332495,0,461952836000,0,43858178325,58198146188,0,0,0
Kota Probolinggo,Kota,31744116140,2019,35343839136,61728723198,0,481611213000,0,35979439586,56138469680,0,18332450000,0
Kota Probolinggo,Kota,31744116140,2020,36037636969,45729200381,0,438274640000,0,22323184853,61132185014,0,39702663000,0
Kota Probolinggo,Kota,31744116140,2021,49807605867,64065057088,0,430613654000,0,26228538884,56416822000,0,34727027000,0
Kota Probolinggo,Kota,31744116140,2022,52450286074,88217118808,0,430613654000,0,20076475298,77290517406,0,10418443000,0
Kota Probolinggo,Kota,31744116140,2023,57026844430,49016372000,0,375985035000,75972102000,9746975796,81783656461,0,0,0
Kota Probolinggo,Kota,31744116140,2024,46091755000,28454251000,0,419386928000,61498262402,4799882050,81598175609,0,15462511000,0
Kota Surabaya,Kota,31744116140,2014,263544642487,21424462494,0,1200889359000,0,19854669000,0,0,23629261000,0
Kota Surabaya,Kota,31744116140,2015,206314915900,23946332783,0,1147385486000,0,7125690000,0,0,24802882000,0
Kota Surabaya,Kota,31744116140,2016,381904907537,22775645376,0,1233380404000,0,19156308000,275693904000,0,5000000000,0
Kota Surabaya,Kota,31744116140,2017,420870142720,26631930267,0,1211713876000,0,37094934000,344452272664,0,50021765000,0
Kota Surabaya,Kota,31744116140,2018,410894374246,67464332495,0,1211713876000,0,18690078091,380107308011,0,48750000000,0
Kota Surabaya,Kota,31744116140,2019,313238907388,61731969823,0,1304532940000,0,25385942058,387192676480,0,85635881000,0
Kota Surabaya,Kota,31744116140,2020,378766423643,45736001131,0,1203461956000,0,16312264048,425160097022,0,122695879000,0
Kota Surabaya,Kota,31744116140,2021,556744015978,64066556338,0,1182439723000,0,15584019460,418664442000,0,48197603000,0
Kota Surabaya,Kota,31744116140,2022,562723068681,68806293384,0,1182439723000,0,52559727674,717186741885,0,41136702000,0
Kota Surabaya,Kota,31744116140,2023,600638527000,70111232000,0,978814369000,252348542000,24935715998,755843282629,0,30523723000,0
Kota Surabaya,Kota,31744116140,2024,460973008000,29676348000,0,1172550033000,238306665070,6123511688,784676964178,0,41433041000,0
Kota Batu,Kota,31744116140,2014,26508490919,21430415887,0,412378255000,0,30351360000,0,0,0,0
Kota Batu,Kota,31744116140,2015,25289499900,23948463664,0,413219693000,0,41314385000,0,0,0,6484041000
Kota Batu,Kota,31744116140,2016,32058290861,22777772029,0,480460016000,0,61309030752,32407383000,0,0,0
Kota Batu,Kota,31744116140,2017,33832691571,26517069269,0,474779517000,0,30271873700,41123424132,0,7500000000,18852611000
Kota Batu,Kota,31744116140,2018,29009631679,67514043095,0,474881106000,0,28177515850,49661375163,0,54750000000,21347494000
Kota Batu,Kota,31744116140,2019,27023406459,61766606925,0,499461875000,0,25158863364,45535568990,0,11271613000,26548999000
Kota Batu,Kota,31744116140,2020,34737768458,45747205996,0,453338878000,0,11386722625,48046157000,0,35365261000,28987722000
Kota Batu,Kota,31744116140,2021,46836350913,64129510800,0,445511050000,0,18156178923,49774263000,0,49861061000,31457712000
Kota Batu,Kota,31744116140,2022,49854575969,88277905534,0,445511050000,0,20314112894,71502605043,0,3691408000,21487586000
Kota Batu,Kota,31744116140,2023,50239791580,49074734000,0,413545049000,56581233000,6446324347,76315502009,0,38774970000,20668338000
Kota Batu,Kota,31744116140,2024,43823375000,31115327000,0,447711545000,47762140406,10578991600,74492694736,0,16498673000,20937139000
Kota Pontianak,Kota,31744116140,2014,39298123659,6075626011,0,670090725000,0,14343830000,0,0,23352481000,0
Kota Pontianak,Kota,31744116140,2015,33999537850,3815424404,0,686035831000,0,7885510000,0,0,21850290000,0
Kota Pontianak,Kota,31744116140,2016,50851825279,3053192764,0,711955758000,0,52423871859,79551069426,0,5000000000,0
Kota Pontianak,Kota,31744116140,2017,46453732725,3046370036,0,699448985000,0,64907436099,99406080805,0,7500000000,0
Kota Pontianak,Kota,31744116140,2018,49414035974,4372674332,0,699448985000,0,76033042368,113290031932,0,16750000000,0
Kota Pontianak,Kota,31744116140,2019,53568371854,4639853214,0,728434151000,0,79977938398,104904411559,0,57526840000,0
Kota Pontianak,Kota,31744116140,2020,43287511372,8096823598,0,658270110000,0,57882304142,104579553362,0,27627969000,0
Kota Pontianak,Kota,31744116140,2021,56965513004,27014995944,0,646760997000,0,56174991405,101321338000,0,31906879000,0
Kota Pontianak,Kota,31744116140,2022,58428232577,28508896955,0,646760997000,0,58730112869,170764220833,0,33656679000,0
Kota Pontianak,Kota,31744116140,2023,64349903200,25970226000,10795070000,537344776000,173247029000,26557214143,183259897755,7500000000,12840204000,0
Kota Pontianak,Kota,31744116140,2024,41707576000,5885792000,9535731000,706488422000,102319974021,56544517576,185665593693,0,0,0
Kota Singkawang,Kota,31744116140,2014,17911954385,6076438032,0,467557081000,0,47868460000,0,0,0,0
Kota Singkawang,Kota,31744116140,2015,11729504200,3817888271,0,478943765000,0,60015730000,0,0,0,0
Kota Singkawang,Kota,31744116140,2016,26135533276,1529848023,0,501293503000,0,84263663000,39502722000,0,0,0
Kota Singkawang,Kota,31744116140,2017,15994420180,2130898943,0,492487388000,0,83449181563,51057102090,0,0,0
Kota Singkawang,Kota,31744116140,2018,13087791487,4272454327,0,492487388000,0,95959565237,53702735328,0,0,0
Kota Singkawang,Kota,31744116140,2019,27938949322,4518775790,0,518955898000,0,80420078520,52750231390,0,0,0
Kota Singkawang,Kota,31744116140,2020,11644974415,8020071638,0,465326232000,0,35364262960,55948996807,0,7404659000,0
Kota Singkawang,Kota,31744116140,2021,18405179468,26748060118,0,457023658000,0,55195698038,53037413000,0,0,0
Kota Singkawang,Kota,31744116140,2022,19001561256,31688353914,0,457023658000,0,42016880064,84995946316,0,24789804000,0
Kota Singkawang,Kota,31744116140,2023,13649006110,22435727000,7150819000,345644466000,132519443000,43304250229,94814578578,0,14810529000,0
Kota Singkawang,Kota,31744116140,2024,11824831000,6011680000,6316613000,432876183000,71716776591,38631611187,92778856637,0,13940115000,0
Kab. Kotawaringin Barat,Kota,31744116140,2014,31524786426,63693058617,0,597665464000,0,50769000000,0,0,0,0
Kab. Kotawaringin Barat,Kota,31744116140,2015,26516329100,35227709778,0,614824773000,0,34415480000,0,0,0,23437745000
Kab. Kotawaringin Barat,Kota,31744116140,2016,35853472738,29314867390,0,662249343000,0,196769189910,65813351110,0,5000000000,52549903000
Kab. Kotawaringin Barat,Kota,31744116140,2017,62679049702,28585987844,0,652906913000,0,165791844405,63247488600,0,54627555000,66116517600
Kab. Kotawaringin Barat,Kota,31744116140,2018,58302782093,33109106805,0,652906913000,0,96896760852,72694648368,0,17750000000,65247882799
Kab. Kotawaringin Barat,Kota,31744116140,2019,91405574999,43497839809,0,673256263000,0,117146091175,81798811890,0,28430307000,77629234400
Kab. Kotawaringin Barat,Kota,31744116140,2020,29764009462,39426943159,0,602446484000,0,199275635447,94131997668,0,81761160000,81413807600
Kab. Kotawaringin Barat,Kota,31744116140,2021,82762205498,60538701548,0,593260006000,0,230385941118,87314401000,0,0,84755004782
Kab. Kotawaringin Barat,Kota,31744116140,2022,74833609712,121598948431,0,593355915000,0,110134562916,116237719840,0,13214332000,69814093086
Kab. Kotawaringin Barat,Kota,31744116140,2023,58296340000,286002946000,28254904000,453454609000,162984749000,104795413809,132430520127,648000000,17333161000,75749087000
Kab. Kotawaringin Barat,Kota,31744116140,2024,57085139000,139659121000,24958722000,547498680000,125473238989,97519191878,133823333167,384000000,13409913000,76282329139
Kab. Kotawaringin Timur,Kota,31744116140,2014,60962144508,58363464888,0,778842792000,0,35696100000,0,0,0,0
Kab. Kotawaringin Timur,Kota,31744116140,2015,55124651250,72302514836,0,788804313000,0,52625790000,0,0,0,46933725000
Kab. Kotawaringin Timur,Kota,31744116140,2016,83849026608,30688750999,0,832526925000,0,135618730592,82726678808,0,5000000000,105230485000
Kab. Kotawaringin Timur,Kota,31744116140,2017,71580121495,35647335803,0,820559562000,0,99188357842,98671324730,0,7500000000,133804488000
Kab. Kotawaringin Timur,Kota,31744116140,2018,76569283846,37978232343,0,820559562000,0,94321038624,104271904121,0,34750000000,126501547800
Kab. Kotawaringin Timur,Kota,31744116140,2019,94246447259,49483190228,0,853626957000,0,152669197432,137341780200,0,12464431000,153007699000
Kab. Kotawaringin Timur,Kota,31744116140,2020,45948877470,51797490976,0,770071494000,0,60917791319,120711986743,0,28297831000,157931917387
Kab. Kotawaringin Timur,Kota,31744116140,2021,163173476960,95378218837,0,760946119000,0,106288857373,121500925000,0,0,162173238309
Kab. Kotawaringin Timur,Kota,31744116140,2022,128819399067,152777025523,0,761133294000,0,81253109456,185905076825,0,22505058000,144196324000
Kab. Kotawaringin Timur,Kota,31744116140,2023,116534577000,427964257000,46485301000,520216037000,284961912000,32967221235,196646347832,0,22293407000,153858559000
Kab. Kotawaringin Timur,Kota,31744116140,2024,107808536000,141363693000,41062384000,618747949000,234702630955,116009948122,204596965434,5726244000,22835288000,154928308000
Kota Palangkaraya,Kota,31744116140,2014,29085268075,28390994695,0,589449668000,0,42229350000,0,0,0,0
Kota Palangkaraya,Kota,31744116140,2015,18769010450,27643562650,0,599588799000,0,61088040000,0,0,0,0
Kota Palangkaraya,Kota,31744116140,2016,35211573630,23913730182,0,657826439000,0,80920306392,102672337000,0,0,0
Kota Palangkaraya,Kota,31744116140,2017,27942542304,22816061815,0,646270544000,0,75601647210,54922366499,0,44145117000,0
Kota Palangkaraya,Kota,31744116140,2018,22078114517,29576838372,0,646270544000,0,57364218940,92299759956,0,36500000000,0
Kota Palangkaraya,Kota,31744116140,2019,29437298266,28978711331,0,676834241000,0,59324931573,88574036560,0,13493701000,0
Kota Palangkaraya,Kota,31744116140,2020,29135943756,49042234371,0,603666424000,0,52898904407,90455264000,0,54739541000,0
Kota Palangkaraya,Kota,31744116140,2021,32936172677,45784577923,0,592472958000,0,64268639375,98783867000,0,8305453000,0
Kota Palangkaraya,Kota,31744116140,2022,32294068329,109533347971,0,592472958000,0,53902566319,112114016330,0,7471798000,0
Kota Palangkaraya,Kota,31744116140,2023,33745952000,273657885700,8250851000,481335122000,134184916000,36180579044,128795460606,1752906664,6598785000,0
Kota Palangkaraya,Kota,31744116140,2024,29530944000,132573728000,7288317000,553728395000,105259838482,27974653026,127278676339,2719227295,5933778000,0
Kab. Kotabaru,Kota,31744116140,2014,66733216916,286189590483,0,611898456000,0,26866845000,0,0,0,0
Kab. Kotabaru,Kota,31744116140,2015,36642009700,351721501302,0,599980077000,0,35008912000,0,0,0,53625140000
Kab. Kotabaru,Kota,31744116140,2016,76688083532,240390974700,0,607886563000,0,65686446000,54687949724,0,0,118062163379
Kab. Kotabaru,Kota,31744116140,2017,73302149694,156994588212,0,597207951000,0,58843369565,80968556365,0,7500000000,152577727200
Kab. Kotabaru,Kota,31744116140,2018,49189299562,174922522213,0,612929409000,0,81385846347,86112995148,0,0,144947050000
